Iteración,Valor_familiares,Valor_representantes,Valor_contadores,Resolución,Valor_AMI
199.0,0.5892115541884625,0.34863138382330194,0.8213019589806866,0.14668073338574983,-0.6088734098042806
200.0,0.8296805117239785,0.4349045098300882,0.5704761843398777,0.23002390790802896,-0.665004770042115
201.0,0.48916171005885445,0.6957739219486435,0.699201702180996,0.2305390791408361,-0.6289630181570114
202.0,0.6996614364391404,0.4753536724491686,0.38535559016770116,0.28717582119850343,-0.6589097467610023
203.0,0.32490593597425066,0.5921209214795063,0.8889802954514061,0.17899695866820658,-0.6140682920500065
204.0,0.4995902455570481,0.8668420192863528,0.5323022215821228,0.3967656562819526,-0.6442417137900343
205.0,0.8228219449366497,0.26701275085887144,0.528234641498157,0.11079895023106054,-0.6830289932007816
206.0,0.9861209393729646,0.5582717410815102,0.30136925445090446,0.20044574801536413,-0.6688315359701639
207.0,0.7909397965187808,0.6925148576013537,0.8519223404085278,0.1776225349546529,-0.6180460908612675
208.0,0.9821021076601879,0.6576770735186408,0.8326104928700657,0.21860352999750754,-0.626797167033579
209.0,0.408283992794419,0.8647807251210721,0.5875194443368884,0.19630400394546693,-0.6260460943793608
210.0,0.6937930571199358,0.5010738520627082,0.778730649357678,0.13806516540339725,-0.6384294675556245
211.0,0.6138485951710367,0.8117248680986411,0.14965321953072608,0.12423858229766405,-0.6376213212974084
212.0,0.42023635732704506,0.30442588279603516,0.6115872431471666,0.25884291802353315,-0.652574882222937
213.0,0.6767724449336857,0.7057742493892698,0.6228217896652035,0.33128737009694664,-0.6367474213278554
214.0,0.8972722403434099,0.8106906667395966,0.6665507907518076,0.22579848902528238,-0.6416064412425988
215.0,0.39407321243396676,0.7056314380804322,0.8953266867798901,0.27568267652820727,-0.6222724741969718
216.0,0.2538637395956361,0.26748400988575616,0.23820944934338045,0.18888321848752077,-0.6638009567488451
217.0,0.9306384902920364,0.43721661548503366,0.7097125518929635,0.1086067922213719,-0.6513509151792688
218.0,0.7080453768347803,0.408488906437244,0.17786981298885174,0.12951902343936889,-0.6797408896591548
219.0,0.9146527823047592,0.8201501273447538,0.8872491457209347,0.1072929525163448,-0.6335861966939528
220.0,0.6995647235363534,0.44222194627136563,0.7621862301328072,0.345808094080055,-0.5338777602039856
221.0,0.7708577432413288,0.6737402458234472,0.7013393993456367,0.19861179969911105,-0.6321145453100611
222.0,0.7648422662695354,0.6177465349379018,0.7023616133953419,0.18426089269624807,-0.6547539267864058
223.0,0.7442016963627384,0.711497104791744,0.3470869515551279,0.37320758070130905,-0.6332619323490188
224.0,0.468789480446214,0.4668607355811567,0.652350095089881,0.3587431343919243,-0.6521395893447279
225.0,0.6457516121268686,0.5701497071592198,0.7765457400442803,0.314402546673497,-0.6448117762538318
226.0,0.8857196005014585,0.48039958646238734,0.4390180662624316,0.14407712863835237,-0.6778838082274518
227.0,0.7002196821237398,0.3740214813369336,0.9103253467760681,0.20866825457958493,-0.6407568863300412
228.0,0.6034203440757272,0.5225033712800303,0.8852666962213962,0.12594930207396438,-0.6206875228441366
229.0,0.6405227826739563,0.7238158659869596,0.6804605389710408,0.30898242153066124,-0.6339277955736872
230.0,0.2652447502726459,0.2003355539865614,0.72042869894266,0.13467988483937987,-0.6598793645595018
231.0,0.6780139605678531,0.5854735866918526,0.5333117181247525,0.18752330855041835,-0.6564233827829535
232.0,0.511959889588814,0.3689079777024694,0.38863504228227796,0.369768935670526,-0.6580927026975258
233.0,0.4097334569564881,0.7261036511202921,0.8796755062740134,0.2306188113117174,-0.6189441346513564
234.0,0.84717630694894,0.24378572100121215,0.32804582352800105,0.1254082088716012,-0.6963716716951418
235.0,0.7958725571319807,0.3967814595393395,0.4499167092097818,0.2674334521821808,-0.6773053179053151
236.0,0.604803196366894,0.45370212793010106,0.620234304130169,0.11621118450614007,-0.6305312235097241
237.0,0.696511818529711,0.5501544973404402,0.7546036390124568,0.23300550365799136,-0.602620551419975
238.0,0.8200445288992014,0.17862365199968727,0.8050449779749603,0.2942126477849085,-0.687518935844889
239.0,0.2575752970543807,0.45567514304913703,0.721585013057676,0.11618393503572616,-0.6123853049458006
240.0,0.578453170990136,0.152537410029164,0.5783736519835743,0.29570490702584556,-0.5407047566501084
241.0,0.5057051723794543,0.5092698421775994,0.48723023488193257,0.1092568657318368,-0.641528513945405
242.0,0.28601365951587665,0.26227548543742873,0.6695388636154956,0.11400157139813091,-0.6343886158616093
243.0,0.612253648121463,0.5987376064828734,0.2142898363242467,0.3782628373214597,-0.5494793024299851
244.0,0.9068234241622077,0.40947464206408446,0.9693997483865147,0.27121658492174716,-0.6529803956487865
245.0,0.9753536821662263,0.9470743585306975,0.7195421050340446,0.3386980337739987,-0.6515939173046316
246.0,0.875296886790027,0.764445870933033,0.6464603017246325,0.12441205973068364,-0.6471590045369161
247.0,0.6075339726641347,0.3533705859688333,0.771318154444866,0.38249129124349124,-0.5354777254282059
248.0,0.6824056972006417,0.33310452915657673,0.5298563660053941,0.11607669223045416,-0.67449615642478
249.0,0.8120641986164141,0.478142792224029,0.11114895013911291,0.12434513300974934,-0.6687479621649387
250.0,0.6116075340617688,0.16875405126347176,0.5278186457809996,0.20341658761052972,-0.6912199468410771
251.0,0.7886166941425978,0.17727497748684318,0.511630080577781,0.11637727797330663,-0.6897683583703262
252.0,0.7798735735971063,0.30706057024557737,0.6623139417303632,0.10339097278809475,-0.6795736271895763
253.0,0.6276088299647029,0.31386132552870827,0.5559515934966858,0.1095439619346405,-0.6591135918868758
254.0,0.5432797666520174,0.17410613026415062,0.6990787800095233,0.10641306634075032,-0.6652634561094649
255.0,0.8317339359814993,0.5506316997793651,0.6402233773332904,0.20439546708034578,-0.6428358765009818
256.0,0.8083989876045266,0.8890948344047708,0.9197628731318153,0.17917426128573608,-0.6215386027226483
257.0,0.31786906937001635,0.2806440514451293,0.4531256157408954,0.20714725815491497,-0.6433799731007037
258.0,0.9584362181205033,0.19781765178099736,0.6002238390205441,0.15506256682660807,-0.7026542158010544
259.0,0.8554262815229356,0.5647979017945659,0.5657750693512394,0.11645712278518669,-0.5527867154253567
260.0,0.8258670967716437,0.7270486726734324,0.9799933890833006,0.13324777848404365,-0.630239325459269
261.0,0.9587613316021558,0.2992734619511875,0.30445643927337174,0.14266052918652708,-0.7005205376356718
262.0,0.5790621002727889,0.8269935560934225,0.6877495480564833,0.18225148184778317,-0.6119095119542748
263.0,0.9612101298527025,0.5863161801737612,0.5040752219841856,0.11420215185890842,-0.6626081855402398
264.0,0.9202575021584567,0.29197086726292326,0.7538824251546076,0.17651551825778172,-0.6896781026618173
265.0,0.42402692777879536,0.5972466688538001,0.8524850605332199,0.11079895023106054,-0.603557017862028
266.0,0.9455415494427819,0.5082491080831897,0.3451528973913385,0.36932980499070667,-0.5358479654198096
267.0,0.35568102936722745,0.444538895645836,0.9108776861095179,0.2236426972173018,-0.6280704806004554
268.0,0.5625471076891939,0.3346751499370697,0.5490119870612041,0.16716671248523188,-0.647970351990016
269.0,0.7855555205929806,0.5133498410021449,0.29933030888573464,0.2050835905220066,-0.6658177015392924
270.0,0.4974755071177345,0.6130285409815608,0.8985395345410971,0.3045431908904842,-0.6315706526903623
271.0,0.7434989040599219,0.5462433241425302,0.14965321953072608,0.12420826139385274,-0.6468563562138576
272.0,0.9644186396338578,0.4191857942795316,0.5084844834890201,0.35907730931356663,-0.6765179341607451
273.0,0.6767724449336857,0.36076103606541016,0.8106172931034201,0.2491419563919393,-0.6623829738302717
274.0,0.8972722403434099,0.28703615935558197,0.6665507907518076,0.2373432323180753,-0.6775951217503872
275.0,0.7033000966851897,0.5417353007867441,0.3890496406367382,0.16938160028239646,-0.6561355760369113
276.0,0.16963570638193193,0.12916459488409765,0.49575527906469063,0.2747386545462492,-0.6731581764203566
277.0,0.8871922524363407,0.5526202096618412,0.2794776409730871,0.3938584607258584,-0.5402672086643171
278.0,0.32214380926282327,0.20144301919056562,0.5637720541836807,0.15893647146466255,-0.6400606445009132
279.0,0.8068370012025939,0.6858884546706752,0.775612154642368,0.18397298254552732,-0.6343272483745903
280.0,0.7955867306687421,0.8786931190058137,0.717431114664463,0.14344882614312177,-0.6068656572000983
281.0,0.6662893868579175,0.45140961116081213,0.4708183852181245,0.1822091913798263,-0.6724423938128412
282.0,0.32262648001231287,0.12933291812600062,0.42971734015428276,0.21022314392438854,-0.6845625595239689
283.0,0.7442016963627384,0.2960307412676673,0.8271100000237712,0.13803838567968624,-0.6688190685111229
284.0,0.7163005806265199,0.5938220269190747,0.45748977786437856,0.3782568367431289,-0.5237175586632995
285.0,0.18695245464350868,0.20197319325173413,0.7765457400442803,0.1623765977140692,-0.6341546922402918
286.0,0.4418561402459583,0.48039958646238734,0.6866815195418761,0.14407712863835237,-0.6361260733299626
287.0,0.8022108069399235,0.3226473397834009,0.7727689398896984,0.20193204430484146,-0.6743483322561419
288.0,0.9519807952236364,0.7015941994783114,0.7705159754381808,0.27133657921701015,-0.6535591779651252
289.0,0.6284975024756777,0.49373609364298776,0.6157705397107155,0.22497238728195815,-0.6541131189956078
290.0,0.8198715018220917,0.465484960726798,0.3939664272702017,0.3626586683513807,-0.6759502185346961
291.0,0.22795272181896686,0.47309232287334946,0.45441297943562614,0.20959809638049878,-0.6222501448281154
292.0,0.511959889588814,0.36011232992204917,0.7911869205993408,0.12330606098147179,-0.6118634821914535
293.0,0.9788947516857125,0.6745120839910485,0.5679409775394785,0.1557001727987019,-0.6493663786985705
294.0,0.2923643057401569,0.45361269503104673,0.7415733416668352,0.1750750100348344,-0.6346056341146618
295.0,0.8026917160397569,0.35848080723847525,0.5160078628962013,0.3311818820111596,-0.6707695814182358
296.0,0.36569356320150914,0.3666945192175503,0.5464948055587225,0.1266743980981027,-0.6437920064361324
297.0,0.9612101298527025,0.522039033775748,0.4605495003159405,0.31891530290175935,-0.6643627536246891
298.0,0.7343602550799224,0.17862365199968727,0.9564236216338784,0.3006813632093959,-0.6990525309665019
299.0,0.7753020792618309,0.528291684141856,0.9118881575272713,0.1609319469309817,-0.6354954218606994
300.0,0.7604962444826258,0.3778350050390066,0.9801062241176357,0.28516337593151364,-0.6579269056482053
301.0,0.8162882595114953,0.5500480909931245,0.8270306418074349,0.25616161120861497,-0.6098393645745205
302.0,0.6546093996977093,0.3880173983482824,0.6913913915772687,0.21135557028018176,-0.6638639764562749
303.0,0.612253648121463,0.563509040067079,0.7867737457827815,0.19857804591124317,-0.626102349113736
304.0,0.5028089464197201,0.24958851811618193,0.9693997483865147,0.35147375911165957,-0.6622624738237284
305.0,0.8041005710357385,0.6905452036187878,0.4189135919956784,0.10366694983610722,-0.6488469496128657
306.0,0.9448709358750949,0.47043003132726074,0.6464603017246325,0.11567034184607097,-0.6574882223376584
307.0,0.890357287121214,0.5698275818451826,0.8140420387262035,0.1762503976571686,-0.6231230286688302
308.0,0.9838555454268544,0.3025016238277938,0.14875226852171486,0.11607669223045416,-0.6941228015421611
309.0,0.8883432843054269,0.7017104875035259,0.7322347377651814,0.18057359350029453,-0.5908704850521305
310.0,0.8922259721073016,0.3120320613191989,0.5278186457809996,0.1351293134446522,-0.6785840288605542
311.0,0.7886166941425978,0.48216182371859606,0.8143406367275288,0.20337025756777904,-0.6511147868342047
312.0,0.4214998871002859,0.8677767116731872,0.6861612797607277,0.17749291439031833,-0.6303826881452403
313.0,0.6490496811895909,0.4719051813409049,0.6063959277572302,0.17701438911857015,-0.6398215655116328
314.0,0.10497098466052973,0.44145754334678444,0.143267634183945,0.28865979351365045,-0.6513992002725995
315.0,0.3396989289214256,0.6082759360404083,0.6648526628849071,0.20439546708034578,-0.6114485314385746
316.0,0.8022904600554757,0.2667860683481197,0.9197628731318153,0.10763981066217826,-0.6710010771545565
317.0,0.8718860801295543,0.2457598004334537,0.8206075531350951,0.3344401996518813,-0.6752894410665898
318.0,0.7602128516605586,0.19781765178099736,0.9182232090484123,0.3323376797442614,-0.6889718155527763
319.0,0.1286319699082053,0.5264999220364027,0.7302272338764091,0.19994643853594163,-0.6207688921861425
320.0,0.9169668864346014,0.5528457264922662,0.9897573244704265,0.3701341791413654,-0.5249672648898638
321.0,0.7392269374475591,0.4327072617388129,0.8459206071003212,0.14266052918652708,-0.643846881958731
322.0,0.8778653277973696,0.3632672426561379,0.7686136063882861,0.17967914665756846,-0.676205655018133
323.0,0.5950968968769941,0.5505178292614341,0.5040752219841856,0.33812770760337785,-0.6583814886545711
324.0,0.620006772950537,0.11353215156101237,0.7538824251546076,0.1284342209579584,-0.6886667470822972
325.0,0.8228219449366497,0.47331701846482815,0.528234641498157,0.2784713942070795,-0.6708711605881179
326.0,0.5972255337116881,0.28139768614396915,0.40963899854927727,0.306450232066705,-0.6862484330014228
327.0,0.9238369275958578,0.3339331764567975,0.6635119141032023,0.11757693239562744,-0.592599014550369
328.0,0.7792135728200834,0.4820719612662693,0.8691644392766145,0.14678087553506391,-0.6441170414524285
329.0,0.408283992794419,0.4474510252221475,0.8066562320436095,0.38981160669245385,-0.6400136677053618
330.0,0.9924933539432623,0.7699408681135589,0.23722427039157962,0.33061107268160683,-0.6477884339189232
331.0,0.7434989040599219,0.3624372680884731,0.14965321953072608,0.2532987277814955,-0.6991478428461059
332.0,0.9644186396338578,0.5874045259121186,0.32714832575869646,0.1076844797494213,-0.6598578543168502
333.0,0.8062112750519799,0.3408526539567619,0.7965554081312425,0.15869647068969245,-0.653883056667558
334.0,0.9228029031050585,0.6814177558385558,0.6127219476291339,0.2373432323180753,-0.6470024510239439
335.0,0.9394453640861091,0.8073914165212221,0.3890496406367382,0.12724400797584542,-0.6121165325972141
336.0,0.6808525485337975,0.12916459488409765,0.4814038938983891,0.14345635718095795,-0.7051202514345702
337.0,0.9751474319078726,0.1127997858045901,0.41696590838029957,0.2846502612258662,-0.5602395069956829
338.0,0.8326914152867404,0.6096750965130974,0.44968824041802735,0.3681267295228882,-0.6687798444460082
339.0,0.8068370012025939,0.5979959900553643,0.8978578146817939,0.13781645833751519,-0.6304304362558194
340.0,0.24967123539108155,0.5708830174281976,0.9193824981333033,0.19992040690724883,-0.6273717473171111
341.0,0.43293136563402784,0.3790777934205988,0.3153991366063845,0.1160566565343033,-0.6456699802003653
342.0,0.7435564932487062,0.13868873153708444,0.7126066743535346,0.12288445089177219,-0.7050922089314943
343.0,0.8460586185981507,0.7065076230359998,0.5277724908295713,0.3318530618185778,-0.6216539202528232
344.0,0.7172353770212794,0.553691707776328,0.6310111857963017,0.10544262250095301,-0.6253511715304434
345.0,0.8570619696120034,0.20197319325173413,0.3678483660459263,0.2469446506805436,-0.7048212648902902
346.0,0.6586704700180688,0.303466701378434,0.709336711404229,0.14407712863835237,-0.6707497166836979
347.0,0.23854440122768378,0.6573284128265331,0.9133103794356368,0.2749961295559284,-0.6165896707527031
348.0,0.45007757682414107,0.6015038957128319,0.10739908691807176,0.1744964834794442,-0.6536374359286566
349.0,0.8709913053523572,0.7260067073711061,0.7475366730532681,0.30711355564049936,-0.632180332042342
350.0,0.5426504741954176,0.5994668649469498,0.6319860460187485,0.11562606657540603,-0.6123296421138819
351.0,0.22795272181896686,0.20935245108486972,0.45441297943562614,0.386665135174062,-0.5502470626771722
352.0,0.4382921839351953,0.326630056785402,0.5643588086426817,0.13991553260933096,-0.6327999185256434
353.0,0.988435662330806,0.593453624743609,0.6348534782927674,0.11337314189676839,-0.6414356415766278
354.0,0.8557891975213184,0.3941422711498892,0.5157229495334837,0.23249544105517017,-0.6610749548541257
355.0,0.6126250865553777,0.3967814595393395,0.4499167092097818,0.18999349661358705,-0.6634515887646839
356.0,0.7009933227581076,0.4010910438230789,0.4858203892993133,0.18045394489256966,-0.6209161451168144
357.0,0.8491121057099853,0.3726219067787034,0.9151232349490078,0.16948138442697985,-0.6594326621567849
358.0,0.6016570575893251,0.5452226658903706,0.7643764321687536,0.3006813632093959,-0.651168220384953
359.0,0.6591550457581378,0.48216182371859606,0.3945698869730916,0.20337025756777904,-0.6713530558805695
360.0,0.8433840373510529,0.6174486405321198,0.707801315975575,0.2519974528000237,-0.613749119850662
361.0,0.8828895822158307,0.24601837546049932,0.5968108526374442,0.37004061538754357,-0.563993624217542
362.0,0.6546093996977093,0.3880173983482824,0.6623481174838828,0.27298091173506767,-0.6564302837889417
363.0,0.14365880174552442,0.3586455194838899,0.23679457431547885,0.2614203090634356,-0.6482086059763832
364.0,0.5103784671227137,0.24958851811618193,0.816187037902167,0.2680368306103906,-0.6637571239310118
365.0,0.8616230830103329,0.4674132732487858,0.4189135919956784,0.3757700550992866,-0.6855793788816953
366.0,0.49529026000606974,0.2779299809998437,0.5186632344463367,0.12795466847037457,-0.6635669263750961
367.0,0.6723359589309625,0.7988823399800302,0.9738060261456714,0.1561057652829369,-0.750226723406219
368.0,0.5414315152730169,0.660345975202385,0.46784602117437346,0.11607669223045416,-0.648277561386916
369.0,0.36876237208197393,0.8334048943556387,0.7017576096055763,0.2693107016816851,-0.6314788493328529
370.0,0.9873153700228574,0.6269826828805257,0.5996253489156708,0.39557460387835786,-0.6356144418839708
371.0,0.613348241050321,0.16264386095124106,0.5836296068716765,0.2586417904775077,-0.6922207455477813
372.0,0.7798735735971063,0.6575036359266498,0.2732649232806194,0.3893407101477244,-0.5436303247807278
373.0,0.5679660706615789,0.6324843318641311,0.7232277985482513,0.1095439619346405,-0.6126824240576418
374.0,0.46845967011741324,0.8536487967997932,0.5448116030622114,0.17557446006025018,-0.6007568518188466
375.0,0.8201542867100649,0.2184041879258768,0.8388525036864125,0.31279634275779955,-0.6796489760063164
376.0,0.4520118874248249,0.5019417202222826,0.5488126047246606,0.10763981066217826,-0.6111375619699496
377.0,0.7569706581545527,0.4146554975557215,0.8683521254483006,0.14185529474597014,-0.6315851272047668
378.0,0.27901200548000565,0.6519385816923958,0.8566625558225205,0.2679646035488612,-0.6334286210055593
379.0,0.1286319699082053,0.7698682501717597,0.8213019589806866,0.27373319489087006,-0.6196478104167654
380.0,0.8296805117239785,0.21884619127445676,0.5704761843398777,0.10444520306694954,-0.6930134972211592
381.0,0.6398361143945676,0.5984675773638111,0.4392183065027744,0.14266052918652708,-0.647722621837537
382.0,0.7574480146855096,0.9188389511388982,0.7697057054979825,0.22293619544509577,-0.6411356183205131
383.0,0.5740977977511595,0.42036836774770947,0.4019971475374612,0.22329403931980277,-0.6728315208059666
384.0,0.7233995199572067,0.36769454943186275,0.9843082164859474,0.2462336012003217,-0.6637193964289138
385.0,0.8878024670638418,0.26701275085887144,0.6714893765368832,0.3035699871977913,-0.6888744366998106
386.0,0.7524047077674642,0.21043818160649663,0.3624855436742102,0.13857638196232452,-0.6970387365561097
387.0,0.37156844065289973,0.4071381375871166,0.3874141312043772,0.11757693239562744,-0.6344229519684221
388.0,0.9807234060563379,0.4196191974245351,0.6536436900602131,0.2046017940009685,-0.6702027988409996
389.0,0.7387647377043745,0.8320301124520031,0.8527804520114002,0.19630400394546693,-0.6239193928772934
390.0,0.7499381968535116,0.7699408681135589,0.23722427039157962,0.2555761693067967,-0.6549798964340433
391.0,0.7797816954552907,0.260322531251869,0.2680410787942225,0.2532987277814955,-0.6904353906725273
392.0,0.3751425837631387,0.6492856324575556,0.8311463996081951,0.35907730931356663,-0.6338777944293988
393.0,0.9683684664264167,0.36076103606541016,0.6254874178007389,0.26148703773806514,-0.6763891559936015
394.0,0.769139151756958,0.8193767652387726,0.9323683154736065,0.34723089549492697,-0.6225888017083898
395.0,0.9826195587312025,0.4908324737941424,0.8852925550815608,0.16938160028239646,-0.6648182858639058
396.0,0.6808525485337975,0.5709409595203181,0.7428367058799183,0.14345635718095795,-0.6367252911750504
397.0,0.13499931584011937,0.924728759110804,0.5388290613278336,0.2846502612258662,-0.624874830784781
